-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,0.018750,-0.395463,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.408424,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,57
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.280627,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.380583,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,97
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.234025,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,137
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.369597,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,177
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,0.726636,0.786143,-0.242217,-0.220270,-0.237536,-0.170594,-0.211054,-0.215631,-0.223394,-0.221710,-0.183512,-0.195559,-0.219610,-0.180501,-0.176790,-0.097723,-0.197892,-0.200678,-0.203100,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.267738,-0.172810,-0.230152,-0.173739,-0.252852,0.228423,1.308061,1.348142,-0.161701,0.060219,-0.313424,-0.284033,-0.330389,-0.290092,-0.335410,-0.324437,8.557356,1.069520,-0.231704,0.401925,7.442702,4.845398,5.423161,2.856500,3.548700,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,1.774971,1.094535,-0.280109,-0.309205,-0.193396,3.926532,3.734715,5.830366,5.264695,0.954914,11.976835,1.540005,1.860506,1.655157,0.708824,-0.424843,-0.161111,0.047735,-0.422551,0.266565,0.785020,0.967734,0.598935,0.069140,1.550391,1,217
-0.209301,-0.208704,-0.208273,-0.185903,4.408866,-0.167284,-0.214267,0.544759,-0.209729,-0.198714,-0.222521,-0.220066,-0.231479,-0.227648,-0.220796,-0.229084,4.219037,6.856858,6.989245,3.034293,4.496918,2.183670,1.239018,-0.242217,0.231646,-0.237536,-0.217244,-0.211054,-0.215631,-0.218190,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.205872,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.270441,0.128605,1.563727,7.812587,11.968968,8.092163,6.677537,-0.309812,-0.309327,-0.315536,-0.329452,-0.323716,-0.323104,-0.317022,0.904337,2.173517,2.440458,0.459225,2.589380,-0.251852,0.631069,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.192971,-0.326800,-0.323098,-0.327241,-0.132957,-0.317200,-0.309851,-0.269643,-0.322325,-0.319194,0.385005,-0.322631,0.048119,-0.410111,-0.398581,0.559385,0.871570,1.172372,1.033632,0.791447,0.860234,2.229548,1.700590,0.598261,-0.417121,-0.425221,-0.423336,-0.426292,1.214871,0.979630,1.140187,2.056311,0.465409,-0.128593,-0.186644,-0.421955,-0.381465,-0.432750,-0.432678,-0.420666,-0.430638,-0.118361,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.407121,-0.421291,-0.418422,-0.414787,-0.417578,1,257
5.431006,2.028854,-0.155374,-0.108298,-0.210051,0.477057,0.676949,-0.230708,-0.226856,0.256659,-0.161804,-0.234174,1.634935,-0.227648,-0.097035,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,0.266444,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,0.717676,-0.213960,-0.210883,-0.090613,1.437350,0.236192,-0.056757,1.770716,-0.307652,-0.303750,0.701553,3.090298,0.795411,0.877559,2.228261,2.301621,0.553087,1.069355,-0.326022,1.357022,0.817828,2.494211,-0.002006,1.328550,0.808834,0.503938,-0.214089,1.454008,1.619054,-0.328770,0.487563,0.165865,1.517887,1.298455,1.425914,1.300337,2.084415,1.587343,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,0.062758,-0.308268,-0.239565,-0.322631,0.547381,0.996087,0.698878,1.480542,2.114895,2.568229,1.061954,2.057711,0.515865,2.593849,1.830792,1.239203,2.322479,1.821565,2.409983,-0.178467,3.215449,0.964268,-0.233716,-0.415407,2.590660,2.267257,-0.424941,-0.421955,-0.426011,-0.432750,-0.417386,-0.420666,-0.430638,-0.384242,-0.424843,-0.430757,-0.426808,1.519548,-0.357898,-0.421839,0.631444,1.855670,-0.399665,-0.252328,1,297
2.349751,1.542393,2.003900,-0.220396,-0.003086,-0.097543,0.263083,-0.108986,-0.222012,-0.079959,-0.222521,0.528634,-0.231479,-0.185597,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,0.007929,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,0.925619,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.311394,-0.078449,0.536410,-0.297406,1.813631,0.225797,-0.104137,-0.312814,0.432257,0.277698,1.707704,-0.233201,1.869427,1.363172,2.464875,1.363360,0.850591,3.710854,0.952746,1.280037,0.940378,0.608735,-0.089204,-0.004333,1.370913,0.120542,1.203053,1.458106,0.790379,0.575719,1.503606,0.831074,0.974668,2.397311,0.753124,0.121591,1.868279,2.717667,1.518817,0.638449,0.885117,0.585946,0.034627,0.471656,0.754551,0.702188,1.005310,0.634943,-0.072434,0.674264,0.297311,0.000048,-0.374091,-0.410342,-0.408424,-0.411714,-0.424700,-0.418373,-0.429988,-0.415407,-0.430233,-0.428074,0.543142,1.546501,-0.426011,-0.280672,0.224883,-0.391972,-0.430638,-0.428556,-0.424843,-0.415777,-0.411978,-0.392901,-0.402502,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,337
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,2.170520,0.658908,0.294694,1.526323,-0.326595,-0.025221,0.739910,0.647548,5.414163,2.294565,1.206056,1.567289,2.178205,0.415802,1.606562,0.295185,1.843932,1.890194,-0.113071,0.119714,1.671726,1.435263,-0.328770,0.181119,1.438593,2.592109,-0.327860,2.141256,6.404286,2.571270,0.907552,3.760136,0.726491,0.541958,0.586829,0.730309,2.106512,0.560213,0.135837,1.264474,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.399805,-0.396618,-0.417906,-0.416803,-0.418638,-0.426029,-0.413004,-0.374091,-0.425221,-0.423336,-0.426292,-0.394616,-0.418373,-0.429988,-0.415407,-0.430233,-0.428074,-0.424941,-0.392793,-0.426011,-0.417543,-0.432678,-0.420666,-0.415632,-0.413785,-0.424843,-0.415777,-0.411978,-0.407726,-0.402502,-0.421839,-0.406670,-0.403461,-0.414787,-0.402555,1,377
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,1.240858,1.601981,2.045533,1.339110,0.032132,2.300882,0.883729,1.474173,1.096098,1.311166,1.651991,0.887862,0.628005,2.157544,1.275150,1.189847,2.840454,1.254186,0.243256,-0.170249,0.971517,0.784535,2.549093,1.325037,1.570568,1.593059,1.615016,0.255715,0.817401,2.970272,1.862916,0.417406,1.911316,0.425611,1.572964,1.106908,0.472817,0.993800,1.793219,0.552611,-0.407091,-0.410111,-0.398581,-0.405637,-0.415637,-0.414498,-0.410779,-0.403678,-0.416803,-0.418638,-0.411562,-0.370274,-0.388434,-0.410342,-0.423336,-0.426292,-0.394616,-0.433736,-0.429988,-0.385805,-0.430233,-0.428074,-0.410048,-0.421955,-0.411162,-0.417543,-0.432678,-0.406319,-0.415632,-0.428556,-0.424843,-0.415777,-0.426808,-0.422551,-0.417370,-0.421839,-0.406670,-0.418422,-0.414787,-0.417578,1,417
