-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.380815,-0.340820,-0.420259,-0.415637,-0.399805,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.402778,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.399792,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.399013,-0.424843,-0.400796,-0.397149,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,153
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,193
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,233
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,273
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,313
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,353
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,393
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,433
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,473
-0.212886,-0.208704,-0.208273,-0.220396,-0.220915,-0.224210,-0.217281,-0.230708,-0.226856,-0.217031,-0.222521,-0.234174,-0.231479,-0.227648,-0.220796,-0.229084,-0.239344,-0.235027,-0.226345,-0.225050,-0.226796,-0.228729,-0.235373,-0.242217,-0.220270,-0.237536,-0.217244,-0.211054,-0.215631,-0.223394,-0.221710,-0.219950,-0.218610,-0.219610,-0.213960,-0.210883,-0.219808,-0.225498,-0.215900,-0.221641,-0.321034,-0.318968,-0.319474,-0.324270,-0.326595,-0.318543,-0.327788,-0.326608,-0.325068,-0.327569,-0.322672,-0.326022,-0.329452,-0.323716,-0.323104,-0.317022,-0.330395,-0.329523,-0.324935,-0.336547,-0.331811,-0.329011,-0.328770,-0.326454,-0.330875,-0.333223,-0.327860,-0.330389,-0.322878,-0.335410,-0.324437,-0.331202,-0.321285,-0.317200,-0.309851,-0.324409,-0.327504,-0.323739,-0.317986,-0.322631,-0.407091,-0.410111,-0.413021,-0.420259,-0.415637,-0.414498,-0.410779,-0.417906,-0.416803,-0.418638,-0.426029,-0.427247,-0.417121,-0.425221,-0.423336,-0.426292,-0.424700,-0.433736,-0.429988,-0.430207,-0.430233,-0.428074,-0.424941,-0.421955,-0.426011,-0.432750,-0.432678,-0.420666,-0.430638,-0.428556,-0.424843,-0.430757,-0.426808,-0.422551,-0.417370,-0.421839,-0.421291,-0.418422,-0.414787,-0.417578,1,513
